Email (Subject +Body),Label
"Subject: Laporan Penggunaan Data Juni 2025
body: Penggunaan data internet korporat meningkat 7% dibanding Mei 2025, didominasi oleh aktivitas video conference dan transfer fileBesar.",Informational / FYI
"Subject: Konfirmasi Ketersediaan Fasilitas Parkir
body: ParkirBasementB akan kembali dibuka setelah pengecatan selesai pada tanggal 12 Juli 2025.",Informational / FYI
"Subject: Pengumuman Kegiatan CSR 'Telkom Mengajar'
body: Program CSR Telkom Mengajar kembali dilaksanakanBulan Juli. Karyawan dapat mendaftar sebagai relawan pengajar SD wilayah Jabodetabek.",Informational / FYI
"Subject: Informasi ChannelBaru IndiHome
body: Channel dokumenter terbaru 'EarthVision' akan tayang di slot 506 mulai 15 Juli 2025.",Informational / FYI
"Subject: Pengingat Perpanjangan Sertifikasi ISO
body: Audit internal untuk perpanjangan ISO 27001 dijadwalkan tanggal 22–26 Juli 2025. Semua divisi mohon menyiapkan dokumen pendukung.",Informational / FYI
"Subject: Update Fitur Parental Control IndiHome TV
body: Fitur 'Parental Lock' kini memiliki opsi pemblokiranBerdasarkan rating umur serta jam tayang. Tersedia mulai 10 Juli di menu pengaturan.",Informational / FYI
"Subject: Status Upgrade Infrastruktur Cloud Telkom
body: Upgrade infrastruktur cloud Telkom tahap 1 telah selesai. Efisiensi latency meningkat hingga 18% pada layanan SaaS.",Informational / FYI
"Subject: Informasi Promo Speed On Demand
body: Layanan add-on Speed on Demand tersedia dengan harga khusus mulai 5 Juli. Cocok untuk keperluan streaming, gaming, dan event online.",Informational / FYI
"Subject: Konfirmasi Laporan Kinerja Triwulan 2
body: Rekap laporan triwulan 2 telah terkirim ke Divisi Perencanaan. Divisi lain mohon segera submit sebelum 15 Juli 2025.",Informational / FYI
"Subject: Update Notifikasi Sistem HRIS
body: Fitur notifikasi lembur otomatis telah ditambahkan ke HRIS. Karyawan kiniBisa pantau real-time status lemburnya di dashboard.",Informational / FYI
"Subject: Notifikasi Progres Migrasi Aplikasi Internal
body: Proyek migrasi aplikasi absensi ke server hybrid telah selesai 90%. UAT oleh tim HR akan dilakukan minggu depan.",Informational / FYI
"Subject: Pemberitahuan Perubahan Lokasi Kantor Regional
body: Kantor Regional JawaBarat pindah ke alamatBaru: Jl. Laswi No. 10,Bandung, mulai efektif 21 Juli 2025.",Informational / FYI
"Subject:Buletin Internal Perusahaan - Edisi Juli 2025 
body: Selamat pagi, TelkomGroup! Edisi terbaruBuletin internal kita sudah terbit!Bulan ini, kita akan membahas pencapaian perusahaan di kuartal kedua, cerita inspiratif dari tim di lapangan, dan jadwal acara internal mendatang. Klik linkBerikut untuk membaca selengkapnya. Salam, Tim Komunikasi Internal",Informational / FYI
"Subject: Laporan Penggunaan Data Mei 2025
body: Penggunaan data internet korporat menurun 5% dibanding April 2025",Informational / FYI
"Subject: Hot Deal: DiskonBesar-besaran
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive diskonBesar-besaran campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: GRATIS VoucherBelanja!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan voucherBelanja. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: LIMITED OFFER: Flash sale
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive flash sale campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: LIMITED OFFER: Pinjaman online
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive pinjaman online campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: LIMITED OFFER: Work from home
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive work from home campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Promo Tawaran eksklusif!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan tawaran eksklusif. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Penawaran Daftar sekarang!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan daftar sekarang. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: FREE Gift: Limited time offer
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive limited time offer campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Promo Limited time offer!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan limited time offer. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Penawaran Tawaran eksklusif!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan tawaran eksklusif. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Hot Deal: Undangan webinar
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive undangan webinar campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: FREE Gift: Tidak perlu jaminan
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive tidak perlu jaminan campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Penawaran Ebook gratis!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan eBook gratis. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: GRATIS Tawaran eksklusif!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan tawaran eksklusif. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Penawaran DiskonBesar-besaran!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan diskonBesar-besaran. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Promo Investasi mudah!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan investasi mudah. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: FREE Gift: VoucherBelanja
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive voucherBelanja campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Promo Produk laris!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan produk laris. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Penawaran Ebook gratis!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan eBook gratis. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Hot Deal: Transfer dana cepat
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive transfer dana cepat campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: LIMITED OFFER: Limited time offer
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive limited time offer campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: LIMITED OFFER: Seminar online
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive seminar online campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: LIMITED OFFER: Peluang usaha
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive peluang usaha campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Promo Tidak perlu jaminan!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan tidak perlu jaminan. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Penawaran VoucherBelanja!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan voucherBelanja. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Hot Deal: Transfer dana cepat
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive transfer dana cepat campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: LIMITED OFFER:Beli sekarang
Body:
 Dear valued user,
 
 We are excited toBring you an exclusiveBeli sekarang campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Penawaran Produk laris!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan produk laris. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Penawaran Ebook gratis!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan eBook gratis. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Promo Ebook gratis!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan eBook gratis. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: FREE Gift: Tidak perlu jaminan
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive tidak perlu jaminan campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: FREE Gift: Tawaran eksklusif
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive tawaran eksklusif campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: GRATIS Penawaran terbatas!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan penawaran terbatas. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: LIMITED OFFER: Hadiah langsung
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive hadiah langsung campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Promo Gratis!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan gratis. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Hot Deal: Gratis
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive gratis campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Promo Gratis!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan gratis. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: GRATIS Tawaran eksklusif!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan tawaran eksklusif. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: LIMITED OFFER: Dapatkan cashback
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive dapatkan cashback campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: FREE Gift:Beli sekarang
Body:
 Dear valued user,
 
 We are excited toBring you an exclusiveBeli sekarang campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: GRATIS Pinjaman online!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan pinjaman online. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: LIMITED OFFER: Hadiah langsung
Body:
 Dear valued user,
 
 We are excited toBring you an exclusive hadiah langsung campaign! This is a limited-time promotion only available to selected users. Take advantage of amazing deals such as 70% discounts, free gifts, and instant cashback on your purchases.
 
 Don't miss out! Visit our website and claim your rewardsBefore the offer expires. Our customers love these offers and slots are filling up fast!
 
 Act now and enjoy premiumBenefits at no extra cost.
 
Best regards,
 The Rewards Team",Spam / Promotional
"Subject: Penawaran Penawaran menarik!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan penawaran menarik. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: Promo DiskonBesar-besaran!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan diskonBesar-besaran. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
"Subject: GRATIS Uang cepat cair!
Body:
 Halo pengguna yang terhormat,
 
 Kami dengan senang hati menginformasikan kepada AndaBahwa saat ini kami sedang mengadakan uang cepat cair. Kesempatan ini hanya tersedia untuk pelanggan terpilih seperti Anda. Dengan mengikuti program ini, AndaBerkesempatan mendapatkanBerbagai hadiah menarik, mulai dari saldo e-wallet, gadget, hingga paket liburan!
 
 Tunggu apa lagi? Daftar sekarang melalui linkBerikut dan nikmati keuntungan tanpaBatas.
 
 Penawaran ini hanyaBerlaku hingga akhir minggu ini. Jangan lewatkan kesempatan emas ini!
 
 Salam sukses,
 Tim Promosi Hebat",Spam / Promotional
